id,link,content,date,retweets,favorites,mentions,hashtags,geo;
1698308935,https://twitter.com/realDonaldTrump/status/1698308935,
1701461182,https://twitter.com/realDonaldTrump/status/1701461182,
1737479987,https://twitter.com/realDonaldTrump/status/1737479987,
1741160716,https://twitter.com/realDonaldTrump/status/1741160716,
1773561338,https://twitter.com/realDonaldTrump/status/1773561338,
1776419923,https://twitter.com/realDonaldTrump/status/1776419923,
1786560616,https://twitter.com/realDonaldTrump/status/1786560616,
1796477499,https://twitter.com/realDonaldTrump/status/1796477499,
1806258917,https://twitter.com/realDonaldTrump/status/1806258917,
1820624395,https://twitter.com/realDonaldTrump/status/1820624395,
1826225450,https://twitter.com/realDonaldTrump/status/1826225450,
1836131903,https://twitter.com/realDonaldTrump/status/1836131903,
1849558306,https://twitter.com/realDonaldTrump/status/1849558306,
1859044981,https://twitter.com/realDonaldTrump/status/1859044981,
1864367186,https://twitter.com/realDonaldTrump/status/1864367186,
1878373267,https://twitter.com/realDonaldTrump/status/1878373267,
1884022748,https://twitter.com/realDonaldTrump/status/1884022748,
1894284587,https://twitter.com/realDonaldTrump/status/1894284587,
1924074459,https://twitter.com/realDonaldTrump/status/1924074459,
1936022874,https://twitter.com/realDonaldTrump/status/1936022874,
1949899014,https://twitter.com/realDonaldTrump/status/1949899014,
2019316195,https://twitter.com/realDonaldTrump/status/2019316195,
2045871770,https://twitter.com/realDonaldTrump/status/2045871770,
2080633709,https://twitter.com/realDonaldTrump/status/2080633709,
2165353946,https://twitter.com/realDonaldTrump/status/2165353946,
2184650461,https://twitter.com/realDonaldTrump/status/2184650461,
2222067805,https://twitter.com/realDonaldTrump/status/2222067805,
2266041769,https://twitter.com/realDonaldTrump/status/2266041769,
2294519255,https://twitter.com/realDonaldTrump/status/2294519255,
2317112756,https://twitter.com/realDonaldTrump/status/2317112756,
2346367430,https://twitter.com/realDonaldTrump/status/2346367430,
2403435685,https://twitter.com/realDonaldTrump/status/2403435685,
2475429091,https://twitter.com/realDonaldTrump/status/2475429091,
2614325575,https://twitter.com/realDonaldTrump/status/2614325575,
2650952843,https://twitter.com/realDonaldTrump/status/2650952843,
2779566791,https://twitter.com/realDonaldTrump/status/2779566791,
2891870497,https://twitter.com/realDonaldTrump/status/2891870497,
3124382438,https://twitter.com/realDonaldTrump/status/3124382438,
3246382217,https://twitter.com/realDonaldTrump/status/3246382217,
3308367056,https://twitter.com/realDonaldTrump/status/3308367056,
3427503309,https://twitter.com/realDonaldTrump/status/3427503309,
3450626731,https://twitter.com/realDonaldTrump/status/3450626731,
3498743628,https://twitter.com/realDonaldTrump/status/3498743628,
3627328938,https://twitter.com/realDonaldTrump/status/3627328938,
3688564134,https://twitter.com/realDonaldTrump/status/3688564134,
3982428551,https://twitter.com/realDonaldTrump/status/3982428551,
4472353826,https://twitter.com/realDonaldTrump/status/4472353826,
4629116949,https://twitter.com/realDonaldTrump/status/4629116949,
4862580190,https://twitter.com/realDonaldTrump/status/4862580190,
5069623974,https://twitter.com/realDonaldTrump/status/5069623974,
5203117820,https://twitter.com/realDonaldTrump/status/5203117820,
5364614040,https://twitter.com/realDonaldTrump/status/5364614040,
5775731054,https://twitter.com/realDonaldTrump/status/5775731054,
6090839867,https://twitter.com/realDonaldTrump/status/6090839867,
6312794445,https://twitter.com/realDonaldTrump/status/6312794445,
6971079756,https://twitter.com/realDonaldTrump/status/6971079756,
7677152231,https://twitter.com/realDonaldTrump/status/7677152231,
7793032738,https://twitter.com/realDonaldTrump/status/7793032738,
8033746720,https://twitter.com/realDonaldTrump/status/8033746720,
8083871612,https://twitter.com/realDonaldTrump/status/8083871612,
8770493686,https://twitter.com/realDonaldTrump/status/8770493686,
8905123688,https://twitter.com/realDonaldTrump/status/8905123688,
8975219053,https://twitter.com/realDonaldTrump/status/8975219053,
9696989458,https://twitter.com/realDonaldTrump/status/9696989458,
10027087487,https://twitter.com/realDonaldTrump/status/10027087487,
10388634535,https://twitter.com/realDonaldTrump/status/10388634535,
10528960360,https://twitter.com/realDonaldTrump/status/10528960360,
10625708767,https://twitter.com/realDonaldTrump/status/10625708767,
10683036402,https://twitter.com/realDonaldTrump/status/10683036402,
10723856371,https://twitter.com/realDonaldTrump/status/10723856371,
10932826995,https://twitter.com/realDonaldTrump/status/10932826995,
10988912416,https://twitter.com/realDonaldTrump/status/10988912416,
11266002473,https://twitter.com/realDonaldTrump/status/11266002473,
11366768299,https://twitter.com/realDonaldTrump/status/11366768299,
11439299597,https://twitter.com/realDonaldTrump/status/11439299597,
11698350863,https://twitter.com/realDonaldTrump/status/11698350863,
11701179384,https://twitter.com/realDonaldTrump/status/11701179384,
11710963303,https://twitter.com/realDonaldTrump/status/11710963303,
11782136751,https://twitter.com/realDonaldTrump/status/11782136751,
11889453121,https://twitter.com/realDonaldTrump/status/11889453121,
12057473512,https://twitter.com/realDonaldTrump/status/12057473512,
